# formica run 1  seed 20260829  season 16/9/-25  year 365  ended: year sweep  at day 1500.0
# events:
# 81.5	DORMANCY at 13.7C
# 222.0	REACTIVATION at 12.0C
# 417.0	DORMANCY at 18.2C
# 587.0	REACTIVATION at 12.0C
# 782.0	DORMANCY at 18.2C
# 952.0	REACTIVATION at 12.0C
# 1147.0	DORMANCY at 18.2C
# 1317.0	REACTIVATION at 12.0C
day	amb	therm	pop	out	cells	cPerAnt	eggs	larvae	stalled	pupae	larderU	cropSum	fatMean	qAge	qGlass	qChill	qDormant	qRate	emerged	died	digs	fills	meals	diap	laid	bDied	bEaten
1290.1	8.82	0.250	354	206	1712	4.84	0	199	0	0	272	81.6	1.585	721.2	195.0	73.5	1	0.00	628	274	1989	429	4562	199	1327	439	61
1300.1	9.86	0.250	350	217	1711	4.89	0	199	0	0	278	66.0	1.573	723.7	195.0	78.7	1	0.00	628	278	1989	430	4562	199	1327	439	61
1310.1	11.08	0.304	344	205	1710	4.97	0	199	0	0	278	54.3	1.555	726.4	195.0	82.8	1	0.00	628	284	1989	431	4562	199	1327	439	61
1320.1	12.44	0.372	341	206	1707	5.01	9	199	34	0	116	44.8	1.531	729.8	3.1	0.0	0	2.27	628	287	1989	434	4740	0	1336	439	61
1330.1	13.91	0.446	335	210	1691	5.05	21	199	87	0	6	32.0	1.497	733.9	13.1	0.0	0	0.00	628	293	1989	450	4860	0	1348	439	61
1340.1	15.44	0.522	328	198	1673	5.10	11	208	183	1	0	39.0	1.455	738.7	23.1	0.0	0	0.00	628	300	1989	468	4884	0	1348	439	61
1350.1	16.99	0.599	316	164	1632	5.16	0	193	189	27	0	105.1	1.537	744.3	33.1	0.0	0	0.00	628	312	1989	509	4947	0	1348	439	61
1360.1	18.51	0.675	317	52	1363	4.30	0	149	143	26	0	203.8	1.556	750.7	43.1	0.0	0	0.00	640	323	1993	782	5013	0	1348	472	61
1370.1	19.95	0.748	329	56	1308	3.98	0	68	65	17	0	214.8	1.560	757.8	53.1	0.0	0	0.00	659	330	2008	852	5070	0	1348	543	61
1380.1	21.28	0.814	334	58	1312	3.93	0	24	20	7	0	216.8	1.557	765.6	63.1	0.0	0	0.00	676	342	2020	860	5172	0	1348	580	61
1390.1	22.45	0.872	326	33	1313	4.03	33	9	0	12	90	222.6	1.577	774.1	73.2	0.0	0	5.82	681	355	2023	862	5350	0	1381	585	61
1400.1	23.43	0.921	317	25	1307	4.12	31	29	0	12	100	207.6	1.568	783.0	83.2	0.0	0	6.81	690	373	2023	868	5377	0	1408	585	61
1410.2	24.19	0.959	315	28	1343	4.26	32	49	1	13	0	204.2	1.556	792.4	93.2	0.0	0	0.00	701	386	2059	868	5621	0	1441	585	61
1420.2	24.71	0.985	311	37	1368	4.40	32	45	0	48	7	205.1	1.574	802.2	103.2	0.0	0	6.89	704	393	2090	874	5814	0	1475	585	61
1430.2	24.97	0.998	346	44	1408	4.07	13	39	15	43	0	224.3	1.471	812.1	113.2	0.0	0	0.00	748	402	2134	878	5938	0	1489	585	61
1440.2	24.96	0.998	377	43	1439	3.82	26	24	0	29	12	235.2	1.432	822.1	123.2	0.0	0	9.85	790	413	2170	883	6114	0	1515	585	61
1450.2	24.70	0.985	397	33	1535	3.87	31	29	0	26	58	242.7	1.466	832.0	133.2	0.0	0	7.14	817	420	2270	887	6170	0	1549	585	61
1460.2	24.17	0.958	416	54	1555	3.74	28	52	25	8	0	244.1	1.489	841.8	143.2	0.0	0	0.00	843	427	2298	895	6376	0	1577	585	61
1470.2	23.40	0.920	404	48	1545	3.82	17	60	0	28	29	228.8	1.561	851.2	153.2	0.0	0	12.21	843	439	2301	908	6482	60	1594	585	61
1480.2	22.41	0.871	423	33	1547	3.66	44	62	0	0	80	242.9	1.537	860.1	163.2	0.0	0	1.03	871	448	2309	914	6482	62	1623	585	61
1490.2	21.24	0.812	411	38	1548	3.77	42	106	0	0	110	250.0	1.593	868.6	173.2	0.0	0	1.87	871	460	2310	914	6485	106	1665	585	61
