# formica run 1  ended: manual save  at day 12704.8
# events:
# 80.1	DORMANCY at 13.9C
# 222.0	REACTIVATION at 12.0C
# 417.0	DORMANCY at 18.2C
# 587.0	REACTIVATION at 12.0C
# 782.0	DORMANCY at 18.2C
# 952.0	REACTIVATION at 12.0C
# 1147.0	DORMANCY at 18.2C
# 1317.0	REACTIVATION at 12.0C
# 1512.0	DORMANCY at 18.2C
# 1682.0	REACTIVATION at 12.0C
# 1877.0	DORMANCY at 18.2C
# 2047.0	REACTIVATION at 12.0C
# 2242.0	DORMANCY at 18.2C
# 2412.0	REACTIVATION at 12.0C
# 2607.0	DORMANCY at 18.2C
# 2777.0	REACTIVATION at 12.0C
# 2972.0	DORMANCY at 18.2C
# 3142.0	REACTIVATION at 12.0C
# 3337.0	DORMANCY at 18.2C
# 3507.0	REACTIVATION at 12.0C
# 3702.0	DORMANCY at 18.2C
# 3872.0	REACTIVATION at 12.0C
# 4067.0	DORMANCY at 18.2C
# 4237.0	REACTIVATION at 12.0C
# 4432.0	DORMANCY at 18.2C
# 4602.0	REACTIVATION at 12.0C
# 4797.0	DORMANCY at 18.2C
# 4967.0	REACTIVATION at 12.0C
# 5162.0	DORMANCY at 18.2C
# 5332.0	REACTIVATION at 12.0C
# 5527.0	DORMANCY at 18.2C
# 5697.0	REACTIVATION at 12.0C
# 5878.6	QUEEN DIED (senescence)
day	amb	therm	pop	out	cells	cPerAnt	eggs	larvae	stalled	pupae	larderU	cropSum	fatMean	qAge	qGlass	qChill	qDormant	qRate	emerged	died	digs	fills	meals
10002.0	7.15	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10012.0	7.00	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10022.0	7.12	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10032.0	7.50	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10042.0	8.13	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10052.0	9.00	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10062.0	10.07	0.254	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10072.0	11.32	0.316	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10082.0	12.71	0.385	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10092.0	14.19	0.459	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10102.0	15.73	0.536	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10112.0	17.27	0.614	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10122.0	18.78	0.689	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10132.0	20.20	0.760	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10142.0	21.51	0.825	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10152.0	22.64	0.882	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10162.0	23.59	0.929	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10172.0	24.30	0.965	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10182.0	24.78	0.989	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10192.0	24.99	0.999	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10202.0	24.93	0.997	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10212.0	24.62	0.981	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10222.0	24.05	0.952	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10232.0	23.24	0.912	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10242.0	22.21	0.861	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10252.0	21.00	0.800	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10262.0	19.65	0.732	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10272.0	18.18	0.659	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10282.0	16.66	0.583	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10292.0	15.11	0.505	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10302.0	13.59	0.429	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10312.0	12.14	0.357	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10322.0	10.80	0.290	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10332.0	9.62	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10342.0	8.63	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10352.0	7.85	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10362.0	7.32	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10372.0	7.04	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10382.0	7.03	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10392.0	7.28	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10402.0	7.79	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10412.0	8.54	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10422.0	9.52	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10432.0	10.68	0.284	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10442.0	12.00	0.350	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10452.0	13.44	0.422	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10462.0	14.96	0.498	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10472.0	16.51	0.575	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10482.0	18.04	0.652	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10492.0	19.51	0.726	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10502.0	20.88	0.794	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10512.0	22.10	0.855	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10522.0	23.15	0.907	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10532.0	23.98	0.949	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10542.0	24.57	0.979	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10548.7	24.83	0.992	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10558.7	25.00	1.000	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10568.7	24.90	0.995	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10578.7	24.54	0.977	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10588.7	23.92	0.946	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10598.7	23.07	0.904	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10608.7	22.02	0.851	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10618.7	20.78	0.789	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10628.7	19.40	0.720	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10638.7	17.92	0.646	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10648.7	16.39	0.569	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10658.7	14.84	0.492	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10668.7	13.33	0.417	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10678.7	11.90	0.345	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10688.7	10.59	0.279	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10698.7	9.44	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10708.7	8.48	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10718.7	7.74	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10728.7	7.25	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10738.7	7.02	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10748.7	7.05	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10758.7	7.35	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10768.7	7.90	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10778.7	8.70	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10788.7	9.70	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10798.7	10.90	0.295	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10808.8	12.25	0.362	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10818.8	13.70	0.435	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10828.8	15.23	0.511	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10838.8	16.77	0.589	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10848.8	18.30	0.665	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10858.8	19.76	0.738	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10868.8	21.10	0.805	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10878.8	22.30	0.865	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10888.8	23.30	0.915	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10898.8	24.10	0.955	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10908.8	24.65	0.983	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10918.8	24.95	0.997	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10928.8	24.98	0.999	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10938.8	24.75	0.987	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10948.8	24.26	0.963	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10958.8	23.52	0.926	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10968.8	22.56	0.878	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10978.8	21.41	0.821	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10988.8	20.10	0.755	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
10998.8	18.67	0.683	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11008.8	17.15	0.608	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11018.8	15.61	0.530	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11028.8	14.07	0.454	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11038.8	12.60	0.380	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11048.8	11.22	0.311	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11058.8	9.98	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11068.8	8.93	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11078.8	8.08	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11088.8	7.46	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11098.8	7.10	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11108.8	7.00	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11118.8	7.17	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11128.8	7.60	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11138.8	8.27	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11148.8	9.18	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11158.8	10.29	0.264	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11168.8	11.56	0.328	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11178.8	12.97	0.398	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11188.8	14.47	0.473	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11198.8	16.01	0.550	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11208.8	17.55	0.627	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11218.8	19.04	0.702	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11228.8	20.45	0.773	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11238.8	21.73	0.836	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11248.8	22.83	0.892	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11258.8	23.73	0.937	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11268.8	24.41	0.970	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11278.8	24.83	0.992	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11288.8	25.00	1.000	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11298.8	24.90	0.995	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11308.8	24.53	0.977	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11318.8	23.92	0.946	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11328.8	23.06	0.903	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11338.8	22.01	0.850	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11348.8	20.77	0.788	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11358.8	19.39	0.719	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11368.8	17.91	0.646	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11378.8	16.38	0.569	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11388.8	14.83	0.492	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11398.8	13.32	0.416	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11408.8	11.89	0.344	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11418.8	10.58	0.279	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11428.8	9.43	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11438.8	8.47	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11448.8	7.74	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11458.8	7.25	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11468.8	7.02	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11478.8	7.05	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11488.8	7.35	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11498.8	7.91	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11508.8	8.70	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11518.8	9.71	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11528.8	10.91	0.296	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11538.8	12.26	0.363	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11548.8	13.72	0.436	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11558.8	15.24	0.512	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11568.8	16.79	0.589	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11578.8	18.31	0.666	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11588.8	19.77	0.738	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11598.8	21.11	0.806	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11608.8	22.31	0.865	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11618.8	23.31	0.916	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11628.8	24.10	0.955	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11638.8	24.65	0.983	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11648.9	24.95	0.997	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11658.9	24.98	0.999	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11668.9	24.75	0.987	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11678.9	24.25	0.963	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11688.9	23.51	0.926	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11698.9	22.55	0.878	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
